Suburb,Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,PricePerSqFt
Reservoir,2,u,465000,11.2,2,1,1.0,111,151.96764988779805,1964,-37.7128,145.0075,4189.189189189189
Reservoir,2,u,300000,11.2,2,1,1.0,87,62.0,1970,-37.7174,145.0016,3448.2758620689656
Reservoir,2,u,240000,11.2,2,1,1.0,82,76.8,1970,-37.6983,145.0104,2926.829268292683
Reservoir,2,u,477000,11.2,2,1,2.0,115,151.96764988779805,1964,-37.7156,144.9977,4147.826086956522
Reservoir,2,u,433000,11.2,2,1,1.0,236,72.0,2012,-37.6984,144.9997,1834.7457627118645
Reservoir,3,u,672000,11.2,3,1,2.0,855,151.96764988779805,1964,-37.7328,145.0348,785.9649122807018
Reservoir,2,u,405000,11.2,2,1,1.0,121,86.4,1965,-37.7146,145.001,3347.1074380165287
Reservoir,2,u,431000,11.2,2,1,1.0,139,115.4,1975,-37.7175,145.0,3100.7194244604316
Reservoir,2,u,430000,11.2,2,1,1.0,152,151.96764988779805,1964,-37.7173,144.9976,2828.9473684210525
Reservoir,2,u,390000,11.2,2,1,1.0,133,65.0,2012,-37.6983,144.9998,2932.3308270676694
Richmond,2,u,540000,2.6,2,2,1.0,656,151.96764988779805,1964,-37.8195,145.0103,823.170731707317
Richmond,1,u,370000,2.6,1,1,1.0,502,38.0,1950,-37.8214,144.9997,737.0517928286853
Richmond,1,u,437500,2.6,1,1,1.0,778,180.8,2013,-37.8177,144.9972,562.3393316195372
Richmond,1,u,421000,2.6,1,1,1.0,8223,57.0,2012,-37.8127,145.0094,51.19785966192387
Richmond,2,u,479000,2.6,2,1,1.0,534,76.8,1970,-37.8123,145.0081,897.0037453183521
Richmond,2,u,655000,2.6,2,1,1.0,1725,69.0,2005,-37.8174,144.9949,379.71014492753625
Richmond,2,u,561000,2.6,2,1,1.0,2571,66.0,2013,-37.8198,145.005,218.20303383897317
Richmond,2,u,635000,2.6,2,2,1.0,2740,76.0,2003,-37.8231,144.9906,231.75182481751824
Richmond,1,u,405000,2.6,1,1,1.0,7455,53.0,2005,-37.822,145.0104,54.32595573440644
Richmond,1,u,345000,2.6,1,1,1.0,8223,45.0,2012,-37.8127,145.0094,41.955490696825976
Richmond,1,u,439000,2.6,1,1,1.0,3516,56.0,2011,-37.8183,144.9979,124.85779294653015
Richmond,2,u,620000,2.6,2,2,1.0,650,187.8,2011,-37.8195,145.0103,953.8461538461538
Richmond,1,u,360000,2.6,1,1,1.0,1332,151.96764988779805,1964,-37.8181,144.9901,270.27027027027026
Rosanna,3,u,560000,11.4,3,1,1.0,213,112.0,2000,-37.7386,145.0733,2629.107981220657
Rosanna,2,u,633000,11.4,3,1,1.0,210,151.96764988779805,1964,-37.7417,145.0613,3014.285714285714
Rosanna,3,u,600000,11.4,3,2,2.0,169,237.4,2010,-37.7415,145.0726,3550.2958579881656
Rosanna,2,u,635000,11.4,2,1,1.0,203,151.96764988779805,1964,-37.7432,145.0631,3128.07881773399
Rosanna,3,u,780000,11.4,3,1,2.0,239,151.96764988779805,1964,-37.7417,145.061,3263.5983263598328
Rosanna,2,u,618000,11.4,2,1,1.0,151,96.0,1980,-37.7458,145.0609,4092.7152317880796
Rosanna,3,u,601000,11.4,3,2,1.0,217,142.0,2006,-37.7388,145.0742,2769.5852534562214
South Melbourne,1,u,760500,2.1,2,0,0.0,438,151.96764988779805,1964,-37.8353,144.96,1736.3013698630136
South Yarra,2,u,965000,3.3,2,2,2.0,2143,151.96764988779805,1964,-37.8393,144.9886,450.3033131124592
South Yarra,1,u,315000,3.3,1,1,0.0,14500,187.8,2011,-37.8372,144.9963,21.724137931034484
South Yarra,2,u,978500,3.3,2,2,2.0,17200,104.6,2000,-37.8361,144.9966,56.88953488372093
South Yarra,2,u,863000,3.3,2,2,1.0,742,277.2,1950,-37.8357,144.9867,1163.0727762803235
South Yarra,1,u,411000,3.3,1,1,1.0,1369,151.96764988779805,1964,-37.8405,145.0025,300.2191380569759
South Yarra,2,u,625000,3.3,2,1,1.0,1283,151.96764988779805,1964,-37.8359,144.9921,487.1395167575994
South Yarra,1,u,555000,3.3,1,1,1.0,630,151.96764988779805,1964,-37.8356,144.9773,880.952380952381
South Yarra,1,u,400000,3.3,1,1,1.0,1424,151.96764988779805,1964,-37.8402,145.0029,280.8988764044944
South Yarra,2,u,693000,3.3,2,1,1.0,2122,64.0,1960,-37.8383,145.0014,326.57869934024507
South Yarra,2,u,515000,3.3,2,1,1.0,734,65.0,2013,-37.8433,144.9962,701.6348773841962
South Yarra,3,u,805000,3.3,3,2,3.0,6111,151.96764988779805,1964,-37.8453,144.9849,131.72966781214203
South Yarra,4,u,2050000,3.3,4,2,1.0,979,151.96764988779805,1964,-37.8344,144.9857,2093.9734422880492
South Yarra,1,u,612000,3.3,1,1,1.0,607,151.96764988779805,1964,-37.8328,144.9866,1008.2372322899506
South Yarra,1,u,540000,3.3,1,1,1.0,480,53.0,1930,-37.8356,144.9767,1125.0
South Yarra,2,u,635000,3.3,2,1,1.0,855,151.96764988779805,1964,-37.8336,144.9882,742.6900584795321
South Yarra,2,u,827000,3.3,2,2,2.0,17200,104.6,2000,-37.8361,144.9966,48.08139534883721
Southbank,1,u,385500,1.2,1,1,1.0,1826,237.4,2010,-37.8301,144.9697,211.1171960569551
Southbank,2,u,485000,1.2,2,1,1.0,2121,180.8,2013,-37.8295,144.9692,228.66572371522867
Southbank,1,u,455000,1.2,1,1,0.0,760,70.0,2007,-37.8228,144.9661,598.6842105263158
Southbank,2,u,569000,1.2,2,2,1.0,3878,189.0,2012,-37.8255,144.9665,146.72511603919546
Southbank,2,u,430000,1.2,2,2,0.0,2295,163.0,2014,-37.8256,144.9622,187.36383442265796
Southbank,1,u,480000,1.2,1,1,1.0,3878,189.0,2012,-37.8255,144.9665,123.77514182568335
Southbank,2,u,622500,1.2,2,2,1.0,2955,67.0,2013,-37.8299,144.9679,210.65989847715736
Southbank,1,u,370000,1.2,1,1,1.0,546,51.0,2000,-37.8274,144.9587,677.6556776556777
St Kilda,2,u,640000,6.1,2,1,1.0,1055,151.96764988779805,1964,-37.8715,144.9827,606.6350710900474
St Kilda,2,u,500000,6.1,2,1,1.0,5530,70.0,2001,-37.859,144.9767,90.41591320072332
St Kilda,2,u,530000,6.1,2,1,1.0,6186,151.96764988779805,1964,-37.8656,144.9782,85.67733591981894
St Kilda,3,u,1500000,6.1,3,1,1.0,1669,176.0,1920,-37.8646,144.9786,898.7417615338526
St Kilda,1,u,500000,6.1,1,1,1.0,2335,58.0,2002,-37.8571,144.987,214.13276231263384
St Kilda,1,u,380000,6.1,1,1,1.0,2879,49.0,1967,-37.863,144.9747,131.9902744008336
St Kilda,3,u,610000,6.1,3,1,2.0,7170,151.96764988779805,1964,-37.861,144.9915,85.07670850767084
St Kilda,2,u,487500,6.1,2,1,2.0,1676,151.96764988779805,1964,-37.8585,144.9852,290.8711217183771
St Kilda,1,u,395000,6.1,1,1,1.0,1286,115.4,1975,-37.8621,144.9823,307.15396578538105
St Kilda,2,u,560000,6.1,2,1,2.0,1676,151.96764988779805,1964,-37.8585,144.9852,334.1288782816229
St Kilda,2,u,520000,6.1,2,1,1.0,1034,55.0,1950,-37.8717,144.9829,502.9013539651838
St Kilda,2,u,571000,6.1,2,1,1.0,7458,151.96764988779805,1964,-37.8591,144.979,76.56208098685975
St Kilda,1,u,430000,6.1,1,1,1.0,1409,63.0,2000,-37.8661,144.9772,305.180979418027
St Kilda,1,u,420000,6.1,1,1,0.0,954,123.5,1945,-37.8612,144.9804,440.251572327044
St Kilda,2,u,570000,6.1,2,1,1.0,628,70.0,1960,-37.8681,144.9844,907.6433121019109
St Kilda,1,u,330000,6.1,1,1,1.0,653,151.96764988779805,1964,-37.8642,144.9814,505.35987748851454
St Kilda,2,u,503500,6.1,2,1,1.0,683,72.0,1940,-37.8594,144.9828,737.1888726207907
St Kilda,2,u,650000,6.1,2,1,0.0,822,70.0,1930,-37.8585,144.9854,790.7542579075425
St Kilda,2,u,610000,6.1,2,1,1.0,1211,76.8,1970,-37.8644,144.9741,503.7159372419488
St Kilda,1,u,360000,6.1,1,1,1.0,400,151.96764988779805,1964,-37.859,144.9792,900.0
St Kilda,2,u,450000,6.1,2,1,1.0,841,151.8,2006,-37.8612,144.985,535.077288941736
St Kilda,2,u,520000,6.1,2,1,1.0,1235,63.0,1980,-37.8645,144.9749,421.05263157894734
St Kilda,2,u,400000,6.1,2,1,1.0,797,67.0,1970,-37.8642,144.9793,501.88205771643663
St Kilda,2,u,580000,6.1,2,1,1.0,1155,102.0,1995,-37.8568,144.9873,502.16450216450215
St Kilda,2,u,1100000,6.1,2,1,2.0,1458,141.0,1920,-37.8695,144.9763,754.4581618655693
St Kilda,2,u,648000,6.1,2,1,1.0,1208,151.96764988779805,1964,-37.861,144.9891,536.4238410596026
St Kilda,1,u,354000,6.1,1,1,1.0,1659,46.0,1960,-37.8699,144.9764,213.38155515370704
St Kilda,2,u,550000,6.1,2,1,1.0,1357,151.96764988779805,1964,-37.8601,144.9898,405.3058216654385
Sunshine,2,u,260000,12.6,2,1,1.0,79,151.96764988779805,1964,-37.7952,144.8262,3291.1392405063293
Sunshine,2,u,470000,12.6,2,1,1.0,234,151.96764988779805,1964,-37.7895,144.8385,2008.5470085470085
Sunshine,3,u,490000,12.6,3,1,1.0,301,115.0,1950,-37.7793,144.8427,1627.906976744186
Sunshine,2,u,425500,12.6,2,1,0.0,153,72.0,1970,-37.7912,144.8439,2781.045751633987
Sunshine North,2,u,315000,13.3,2,1,1.0,14,151.96764988779805,1964,-37.7756,144.8345,22500.0
Sunshine West,3,u,545000,13.5,3,2,1.0,240,131.0,2011,-37.7891,144.8152,2270.8333333333335
Sunshine West,2,u,350000,13.5,2,1,1.0,235,80.0,1990,-37.7847,144.8146,1489.3617021276596
Surrey Hills,3,u,930000,11.2,3,2,2.0,252,191.0,1992,-37.8344,145.1114,3690.4761904761904
Surrey Hills,2,u,745000,11.2,2,1,1.0,161,151.96764988779805,1964,-37.8327,145.106,4627.329192546584
Surrey Hills,3,u,736000,11.2,3,1,2.0,195,151.96764988779805,1964,-37.8287,145.1022,3774.358974358974
Surrey Hills,2,u,770000,11.2,2,1,1.0,156,70.0,1960,-37.8275,145.0919,4935.897435897436
Surrey Hills,2,u,760000,11.2,2,1,1.0,681,80.0,1968,-37.8159,145.091,1116.0058737151248
Surrey Hills,3,u,880000,11.2,3,1,2.0,217,110.0,1970,-37.8287,145.1014,4055.2995391705067
Surrey Hills,2,u,805000,11.2,2,1,2.0,297,151.96764988779805,1964,-37.8255,145.092,2710.4377104377104
Surrey Hills,2,u,610000,11.2,2,1,1.0,102,78.0,1970,-37.8288,145.1048,5980.392156862745
Surrey Hills,2,u,831000,11.2,2,1,1.0,982,151.96764988779805,1964,-37.8203,145.0955,846.2321792260692
Surrey Hills,2,u,550000,11.2,2,1,1.0,174,151.96764988779805,1964,-37.8291,145.1015,3160.919540229885
Surrey Hills,2,u,823000,11.2,2,1,2.0,165,76.8,1970,-37.822,145.0989,4987.878787878788
Surrey Hills,2,u,600000,11.2,2,1,1.0,101,105.0,1975,-37.8263,145.0962,5940.59405940594
Surrey Hills,2,u,620000,11.2,2,1,1.0,96,151.96764988779805,1964,-37.8305,145.0961,6458.333333333333
Surrey Hills,2,u,656000,11.2,1,1,1.0,951,76.0,1970,-37.8261,145.0902,689.8002103049422
Surrey Hills,2,u,899000,11.2,2,1,1.0,226,127.0,1980,-37.8327,145.1019,3977.8761061946902
Surrey Hills,2,u,600000,11.2,2,1,2.0,124,80.0,1985,-37.8159,145.0902,4838.709677419355
Surrey Hills,2,u,813000,11.2,2,1,2.0,108,151.96764988779805,1964,-37.8276,145.1023,7527.777777777777
Surrey Hills,2,u,778500,11.2,2,1,1.0,170,78.0,1960,-37.8186,145.0892,4579.411764705882
Templestowe Lower,3,u,641000,13.8,3,1,2.0,349,151.96764988779805,1964,-37.7694,145.1082,1836.676217765043
Templestowe Lower,3,u,725000,13.8,3,1,1.0,465,105.0,1975,-37.7549,145.1185,1559.1397849462367
Templestowe Lower,3,u,755000,13.8,3,1,2.0,265,127.0,1980,-37.7705,145.1152,2849.056603773585
Thornbury,2,u,435000,6.5,2,1,1.0,1054,151.96764988779805,1964,-37.7622,144.9953,412.7134724857685
Thornbury,2,u,525500,6.5,2,1,1.0,724,72.0,1975,-37.7564,145.0026,725.828729281768
Thornbury,1,u,332000,6.5,1,1,1.0,612,48.0,1975,-37.7603,145.0165,542.4836601307189
Thornbury,2,u,605000,6.5,2,1,1.0,133,83.0,1964,-37.7641,145.0104,4548.872180451128
Thornbury,2,u,450000,6.5,2,1,1.0,335,59.0,1960,-37.7516,144.9871,1343.2835820895523
Thornbury,2,u,466000,6.5,2,1,1.0,909,151.96764988779805,1964,-37.7633,145.0103,512.6512651265126
Thornbury,2,u,432500,6.5,2,1,1.0,748,56.0,1965,-37.7587,145.0064,578.2085561497327
Thornbury,2,u,601000,6.5,2,1,1.0,82,151.96764988779805,1964,-37.7556,145.0062,7329.268292682927
Toorak,1,u,546000,4.6,1,1,1.0,1677,151.96764988779805,1964,-37.8384,145.0178,325.5813953488372
Toorak,2,u,876000,4.6,2,1,1.0,649,173.6,1935,-37.8486,145.008,1349.768875192604
Toorak,2,u,620000,4.6,2,1,1.0,1119,177.4,2008,-37.8498,145.0173,554.0661304736371
Toorak,3,u,1635000,4.6,3,1,0.0,1099,151.96764988779805,1964,-37.8438,145.0303,1487.7161055505005
Toorak,3,u,950000,4.6,3,1,1.0,57,107.0,1960,-37.8371,145.012,16666.666666666668
Toorak,2,u,1400000,4.6,2,2,2.0,2927,151.96764988779805,1964,-37.8414,145.0137,478.30543218312266
Viewbank,2,u,556000,13.8,2,1,1.0,195,171.774,1995,-37.7405,145.0876,2851.2820512820513
Viewbank,2,u,555000,13.8,2,1,2.0,197,90.0,1980,-37.7393,145.0806,2817.258883248731
Viewbank,2,u,546000,13.8,2,1,1.0,177,100.0,1975,-37.7388,145.081,3084.7457627118642
Viewbank,3,u,440000,13.8,3,1,1.0,416,151.96764988779805,1964,-37.7321,145.0828,1057.6923076923076
Watsonia,3,u,537000,14.9,3,1,2.0,327,95.0,1960,-37.7125,145.0768,1642.2018348623853
West Melbourne,1,u,443000,1.9,1,1,1.0,547,58.0,1900,-37.806,144.942,809.872029250457
Windsor,2,u,611000,5.1,2,1,1.0,598,75.0,1940,-37.8564,144.9971,1021.7391304347826
Windsor,2,u,600000,5.1,2,1,1.0,1043,151.96764988779805,1964,-37.8581,144.9972,575.2636625119846
Windsor,2,u,450000,5.1,2,1,1.0,1057,151.96764988779805,1964,-37.8552,145.0005,425.73320719016084
Windsor,1,u,300000,5.1,1,1,1.0,705,151.96764988779805,1964,-37.8556,144.9977,425.531914893617
Windsor,1,u,400000,5.1,1,1,1.0,706,151.96764988779805,1964,-37.8556,144.9977,566.57223796034
Windsor,2,u,600000,5.1,2,1,1.0,1452,96.0,1970,-37.8554,145.0018,413.22314049586777
Yarraville,2,u,782000,7.0,2,1,1.0,1555,92.0,2013,-37.8156,144.8943,502.89389067524115
Aberfeldie,2,u,470000,9.1,2,1,1.0,976,71.0,2000,-37.7557,144.9037,481.55737704918033
Aberfeldie,3,u,1160000,9.1,3,2,1.0,309,107.6,2007,-37.7642,144.895,3754.045307443366
Aberfeldie,2,u,380000,9.1,2,1,1.0,622,76.8,1970,-37.7557,144.8966,610.9324758842444
Aberfeldie,3,u,726000,9.1,3,1,1.0,229,111.0,1996,-37.7606,144.8973,3170.3056768558954
Bellfield,3,u,828000,9.5,3,1,0.0,641,151.96764988779805,1964,-37.7518,145.0457,1291.7316692667707
Bellfield,3,u,676000,9.5,3,1,0.0,605,151.96764988779805,1964,-37.7516,145.0457,1117.3553719008264
Brunswick East,2,u,435000,4.5,2,1,1.0,197,55.0,2012,-37.7717,144.9719,2208.1218274111675
Brunswick East,2,u,570000,4.5,2,1,2.0,1188,189.0,2012,-37.7769,144.9706,479.7979797979798
Carlton,3,u,735000,1.8,3,1,2.0,3455,151.96764988779805,1964,-37.8042,144.9691,212.73516642547034
Essendon West,2,u,520000,9.8,3,1,2.0,196,335.4,1998,-37.7513,144.8845,2653.061224489796
Fawkner,2,u,333000,12.4,2,1,1.0,97,79.0,1970,-37.7118,144.9689,3432.9896907216494
Fawkner,1,u,288000,12.4,1,1,1.0,69,70.0,1960,-37.7192,144.9654,4173.913043478261
Fawkner,4,u,540000,12.4,4,2,3.0,209,120.0,1960,-37.7172,144.968,2583.732057416268
Fawkner,3,u,470000,12.4,3,0,0.0,261,151.96764988779805,1964,-37.7158,144.9722,1800.766283524904
Fawkner,3,u,422500,12.4,3,2,1.0,195,91.0,2000,-37.7062,144.9688,2166.6666666666665
Hawthorn East,2,u,665500,7.5,2,1,2.0,945,151.96764988779805,1964,-37.8308,145.0508,704.2328042328043
Hawthorn East,3,u,935000,7.5,3,2,1.0,144,107.0,1975,-37.8435,145.0497,6493.055555555556
Hawthorn East,1,u,365000,7.5,1,1,0.0,2274,151.96764988779805,1964,-37.8339,145.055,160.51011433597185
Hawthorn East,2,u,840000,7.5,2,1,1.0,150,99.0,1969,-37.844,145.0496,5600.0
Hawthorn East,2,u,705000,7.5,2,2,1.0,78,187.8,2011,-37.8284,145.0535,9038.461538461539
Hawthorn East,2,u,706000,7.5,2,1,1.0,172,90.0,1960,-37.8437,145.0536,4104.6511627906975
Hawthorn East,2,u,655250,7.5,2,1,1.0,1153,69.0,1970,-37.8227,145.0528,568.3000867302688
Hawthorn East,1,u,430000,7.5,1,1,1.0,2276,58.0,1950,-37.8343,145.0547,188.9279437609842
Hawthorn East,2,u,500000,7.5,2,1,1.0,3084,151.96764988779805,1964,-37.8414,145.0505,162.12710765239947
Hawthorn East,1,u,371000,7.5,1,1,0.0,917,44.0,1970,-37.8338,145.0545,404.58015267175574
Hawthorn East,2,u,701000,7.5,2,1,3.0,166,76.8,1970,-37.8456,145.0495,4222.891566265061
Heidelberg,2,u,546500,10.6,2,1,1.0,132,69.0,1972,-37.7519,145.0687,4140.151515151515
Heidelberg,3,u,620000,10.6,3,1,1.0,215,149.0,1985,-37.7509,145.0698,2883.720930232558
Heidelberg,2,u,420000,10.6,2,1,1.0,158,76.8,1970,-37.7512,145.0697,2658.227848101266
Heidelberg,2,u,579000,10.6,2,1,2.0,4497,151.96764988779805,1964,-37.7529,145.065,128.75250166777852
Heidelberg,2,u,540000,10.6,2,1,2.0,153,97.0,1972,-37.7538,145.0695,3529.4117647058824
Heidelberg,3,u,690000,10.6,3,2,2.0,4497,151.96764988779805,1964,-37.7529,145.065,153.4356237491661
Heidelberg,4,u,830000,10.6,4,2,2.0,1180,151.96764988779805,1964,-37.7551,145.0646,703.3898305084746
Heidelberg,2,u,475000,10.6,2,1,2.0,247,68.0,1974,-37.7502,145.069,1923.076923076923
Ivanhoe East,2,u,470000,9.0,2,1,1.0,1473,65.0,1960,-37.7713,145.0499,319.0767141887305
Ivanhoe East,3,u,1260000,9.0,3,2,2.0,356,335.4,1998,-37.7749,145.0568,3539.325842696629
Jacana,2,u,280000,14.5,2,1,1.0,197,151.96764988779805,1964,-37.6859,144.9164,1421.3197969543148
Kingsbury,3,u,480000,12.4,3,2,1.0,218,110.0,2004,-37.7133,145.0374,2201.8348623853212
Kingsbury,2,u,380000,12.4,2,1,1.0,128,76.8,1970,-37.715,145.043,2968.75
Kingsville,2,u,440000,7.8,2,1,1.0,117,74.0,2008,-37.8083,144.8775,3760.6837606837607
Murrumbeena,2,u,740000,12.1,2,1,1.0,161,89.0,1980,-37.8955,145.073,4596.273291925466
Murrumbeena,3,u,975000,12.1,3,2,1.0,277,109.0,1975,-37.8936,145.0709,3519.85559566787
Murrumbeena,2,u,680000,12.1,2,1,2.0,275,94.0,1975,-37.8936,145.0725,2472.7272727272725
Murrumbeena,2,u,605000,12.1,2,2,2.0,5289,72.0,2013,-37.8882,145.0666,114.38835318585744
Murrumbeena,3,u,835000,12.1,3,1,1.0,181,104.0,1975,-37.8966,145.0737,4613.259668508287
Murrumbeena,2,u,500000,12.1,2,2,1.0,5289,70.0,2013,-37.8882,145.0666,94.53582907922103
Murrumbeena,2,u,603000,12.1,4,1,1.0,102,92.0,1960,-37.8894,145.0679,5911.764705882353
Ormond,3,u,900000,11.8,3,1,1.0,265,91.0,1990,-37.906,145.04,3396.2264150943397
Ormond,3,u,973000,11.8,3,2,2.0,379,151.96764988779805,1964,-37.8981,145.0367,2567.282321899736
Ormond,3,u,932000,11.8,3,2,1.0,180,92.0,1997,-37.9069,145.041,5177.777777777777
Ormond,3,u,820000,11.8,3,2,1.0,238,127.0,1998,-37.9062,145.027,3445.378151260504
Ormond,3,u,940000,11.8,3,2,1.0,382,137.0,1998,-37.9061,145.0478,2460.7329842931936
Ormond,2,u,617500,11.8,2,1,1.0,94,91.0,1970,-37.9011,145.0474,6569.148936170212
West Footscray,2,u,545000,8.2,2,1,1.0,154,2.0,2005,-37.8004,144.8647,3538.961038961039
West Footscray,1,u,288000,8.2,1,1,1.0,628,44.0,1970,-37.7993,144.8794,458.5987261146497
West Footscray,2,u,420000,8.2,2,1,1.0,781,82.0,2013,-37.8079,144.8684,537.7720870678617
Albion,1,u,185000,13.9,1,1,1.0,2347,43.0,1975,-37.7852,144.8272,78.82403067746058
Albion,2,u,463000,13.9,3,1,1.0,199,151.96764988779805,1964,-37.7761,144.8164,2326.6331658291456
Albion,3,u,560000,13.9,3,2,7.0,420,150.0,1970,-37.7848,144.8231,1333.3333333333333
Albion,1,u,145000,13.9,2,1,1.0,36,151.96764988779805,1964,-37.7833,144.8266,4027.777777777778
other,2,u,695000,10.4,2,1,1.0,1035,224.2,1963,-37.8925,145.0456,671.4975845410628
other,2,u,640000,10.4,2,1,1.0,1784,110.0,1970,-37.8966,145.0453,358.74439461883406
Oakleigh,3,u,690000,14.0,3,1,2.0,340,103.0,1930,-37.8968,145.0983,2029.4117647058824
Oakleigh,3,u,637000,14.0,3,1,2.0,119,76.8,1970,-37.9058,145.1043,5352.941176470588
Oakleigh,3,u,633500,14.0,3,2,2.0,279,95.0,1930,-37.9001,145.1009,2270.609318996416
Oakleigh,3,u,665000,14.0,3,1,1.0,112,151.96764988779805,1964,-37.9008,145.098,5937.5
other,2,u,605000,7.4,2,1,1.0,722,76.8,1970,-37.8794,144.9947,837.9501385041551
other,2,u,660000,7.4,2,1,0.0,477,151.96764988779805,1964,-37.8804,144.9969,1383.6477987421383
other,1,u,327000,7.4,1,1,1.0,486,151.96764988779805,1964,-37.8797,144.9954,672.8395061728395
other,2,u,570000,7.4,2,1,0.0,785,113.0,1964,-37.8756,144.9934,726.1146496815287
South Kingsville,3,u,508000,9.1,3,1,2.0,144,92.0,1980,-37.8268,144.8675,3527.777777777778
South Kingsville,2,u,506000,9.1,2,1,1.0,126,83.0,1975,-37.8315,144.8693,4015.873015873016
South Kingsville,2,u,380000,9.1,2,1,1.0,78,62.0,1960,-37.8337,144.8739,4871.794871794872
Keilor Park,3,u,501000,14.5,3,1,1.0,255,132.0,1991,-37.7243,144.8533,1964.7058823529412
Keilor Park,3,u,455000,14.5,3,1,1.0,166,136.0,1999,-37.7169,144.8582,2740.9638554216867
Alphington,1,u,320000,6.4,1,1,1.0,915,151.96764988779805,1964,-37.7793,145.0327,349.72677595628414
Armadale,3,u,1635000,6.3,3,2,2.0,1803,187.8,2011,-37.8544,145.0164,906.8219633943428
Armadale,2,u,852000,6.3,2,1,1.0,869,74.0,1980,-37.8603,145.0224,980.4372842347526
Armadale,3,u,2120000,6.3,3,2,3.0,395,151.96764988779805,1964,-37.8536,145.0263,5367.088607594937
Ashwood,2,u,822000,12.2,2,1,1.0,78,59.0,1970,-37.8677,145.0981,10538.461538461539
Ashwood,3,u,890000,12.2,3,2,2.0,235,130.0,2006,-37.8625,145.1083,3787.2340425531916
Avondale Heights,3,u,765000,10.5,3,2,1.0,292,150.0,2008,-37.7593,144.8561,2619.8630136986303
Balwyn North,3,u,700000,9.2,3,1,1.0,350,120.0,1950,-37.7862,145.0739,2000.0
Balwyn North,2,u,800000,9.2,2,2,1.0,196,172.2,1994,-37.785,145.0961,4081.6326530612246
Bentleigh,2,u,710000,13.0,2,1,3.0,225,151.96764988779805,1964,-37.9243,145.0497,3155.5555555555557
Bentleigh,3,u,845000,13.0,3,1,2.0,242,151.96764988779805,1964,-37.9302,145.0331,3491.7355371900826
Bentleigh,3,u,641500,13.0,3,1,1.0,681,70.0,1960,-37.9145,145.0287,941.9970631424376
Bentleigh East,2,u,535000,13.9,2,1,1.0,1026,68.11,1970,-37.911,145.0711,521.4424951267057
Bentleigh East,3,u,809000,13.9,3,1,1.0,289,151.96764988779805,1964,-37.9211,145.0671,2799.3079584775087
Box Hill,2,u,780000,13.1,2,1,1.0,171,80.0,2014,-37.8158,145.1384,4561.403508771929
Box Hill,2,u,646500,13.1,2,1,1.0,156,127.0,1980,-37.8281,145.1305,4144.2307692307695
Brighton,3,u,1392000,11.2,3,2,1.0,188,151.96764988779805,1964,-37.9181,144.9933,7404.255319148936
Brighton,2,u,520000,11.2,2,1,1.0,1647,73.0,2004,-37.8847,144.9972,315.725561627201
Brighton,2,u,1002500,11.2,2,1,1.0,118,115.4,1975,-37.8953,144.9974,8495.762711864407
Brighton East,3,u,725000,10.7,3,1,1.0,137,151.96764988779805,1964,-37.9319,145.0282,5291.970802919708
Brighton East,2,u,910000,10.7,2,1,3.0,238,151.96764988779805,1964,-37.9126,145.0105,3823.529411764706
Brunswick,2,u,735000,5.2,2,1,2.0,173,77.0,1970,-37.7586,144.9653,4248.554913294798
Brunswick,2,u,320000,5.2,2,1,1.0,638,48.0,1970,-37.762,144.9647,501.56739811912223
Brunswick,1,u,315000,5.2,1,1,1.0,1403,151.96764988779805,1964,-37.7591,144.9577,224.51888809693514
Brunswick,2,u,585000,5.2,2,1,1.0,430,258.0,2006,-37.7609,144.9623,1360.4651162790697
Brunswick,2,u,480000,5.2,2,1,1.0,557,57.0,1960,-37.7732,144.951,861.7594254937163
Brunswick East,2,u,500000,4.5,2,1,1.0,1556,180.8,2013,-37.7721,144.9719,321.3367609254499
Brunswick East,2,u,550000,4.5,2,1,1.0,1611,151.96764988779805,1964,-37.7685,144.9724,341.40285536933584
Brunswick East,2,u,632000,4.5,2,1,2.0,65,70.0,1960,-37.7724,144.9741,9723.076923076924
Brunswick West,2,u,407500,5.9,2,1,1.0,1097,67.0,1970,-37.7686,144.9421,371.4676390154968
Brunswick West,2,u,640000,5.9,2,1,1.0,559,57.0,1970,-37.7707,144.9488,1144.9016100178892
Burwood,2,u,580000,11.7,2,1,1.0,153,76.8,1970,-37.8528,145.1318,3790.849673202614
Burwood,2,u,605000,11.7,2,1,1.0,81,86.4,1965,-37.8495,145.0999,7469.135802469136
Burwood,4,u,813000,11.7,4,1,2.0,360,117.6,1990,-37.8499,145.1306,2258.3333333333335
Camberwell,2,u,771000,7.8,2,1,1.0,512,151.96764988779805,1964,-37.8434,145.0675,1505.859375
Camberwell,3,u,835000,7.8,3,1,1.0,112,85.0,1960,-37.8378,145.0949,7455.357142857143
Carnegie,3,u,1105000,11.4,3,2,2.0,271,222.6,1997,-37.8993,145.0531,4077.4907749077493
Carnegie,3,u,945000,11.4,3,1,2.0,1103,100.0,1987,-37.8958,145.0603,856.7543064369901
Carnegie,2,u,603000,11.4,2,1,1.0,2,151.96764988779805,1964,-37.8912,145.0644,301500.0
Caulfield North,1,u,305000,8.1,1,1,1.0,750,43.0,1965,-37.8678,145.0197,406.6666666666667
Chadstone,3,u,701000,13.6,3,2,2.0,235,112.0,2000,-37.8856,145.0934,2982.978723404255
